WorkspaceId,WorkloadName,CapacityId,Region,FabricWorkloadType,ShareOfCapacityPct,IsSynthetic,Provenance
canadacentral-dc10-cap03-ws01,Exec-Dashboards,canadacentral-dc10-cap03,canadacentral,Data Engineering,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadacentral-dc10-cap04-ws01,Ops-Telemetry,canadacentral-dc10-cap04,canadacentral,Real-Time Intelligence,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadacentral-dc10-cap05-ws01,Supply-Chain,canadacentral-dc10-cap05,canadacentral,Data Engineering,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc01-cap01-ws01,Supply-Chain,canadaeast-dc01-cap01,canadaeast,Data Factory,49.6,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc01-cap01-ws02,Customer-360,canadaeast-dc01-cap01,canadaeast,Data Engineering,50.4,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc02-cap01-ws01,Data-Platform,canadaeast-dc02-cap01,canadaeast,Data Science,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc02-cap02-ws01,Pricing,canadaeast-dc02-cap02,canadaeast,Data Science,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc02-cap03-ws01,Data-Platform,canadaeast-dc02-cap03,canadaeast,Data Factory,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc02-cap04-ws01,Product-Analytics,canadaeast-dc02-cap04,canadaeast,Data Warehouse,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc03-cap01-ws01,Pricing,canadaeast-dc03-cap01,canadaeast,Data Science,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc03-cap02-ws01,Pricing,canadaeast-dc03-cap02,canadaeast,Real-Time Intelligence,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc03-cap03-ws01,Field-Ops,canadaeast-dc03-cap03,canadaeast,Data Engineering,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc03-cap04-ws01,Customer-360,canadaeast-dc03-cap04,canadaeast,Data Science,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc03-cap05-ws01,Customer-360,canadaeast-dc03-cap05,canadaeast,Data Engineering,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc04-cap01-ws01,Supply-Chain,canadaeast-dc04-cap01,canadaeast,Data Warehouse,67.5,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc04-cap01-ws02,Data-Platform,canadaeast-dc04-cap01,canadaeast,Data Factory,5.2,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc04-cap01-ws03,Customer-360,canadaeast-dc04-cap01,canadaeast,Data Warehouse,3.3,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc04-cap01-ws04,Field-Ops,canadaeast-dc04-cap01,canadaeast,Data Science,24.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc05-cap01-ws01,Data-Platform,canadaeast-dc05-cap01,canadaeast,Data Engineering,99.5,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc05-cap01-ws02,Sales-BI,canadaeast-dc05-cap01,canadaeast,Data Science,0.5,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc06-cap01-ws01,Pricing,canadaeast-dc06-cap01,canadaeast,Data Science,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc06-cap02-ws01,Marketing-Analytics,canadaeast-dc06-cap02,canadaeast,Real-Time Intelligence,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc06-cap03-ws01,Pricing,canadaeast-dc06-cap03,canadaeast,Data Science,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc06-cap04-ws01,Supply-Chain,canadaeast-dc06-cap04,canadaeast,Power BI,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc06-cap05-ws01,Field-Ops,canadaeast-dc06-cap05,canadaeast,Real-Time Intelligence,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc07-cap01-ws01,Product-Analytics,canadaeast-dc07-cap01,canadaeast,Data Warehouse,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc07-cap02-ws01,Ops-Telemetry,canadaeast-dc07-cap02,canadaeast,Data Engineering,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc07-cap03-ws01,Exec-Dashboards,canadaeast-dc07-cap03,canadaeast,Real-Time Intelligence,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc07-cap04-ws01,Marketing-Analytics,canadaeast-dc07-cap04,canadaeast,Power BI,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc08-cap01-ws01,Finance-Reporting,canadaeast-dc08-cap01,canadaeast,Data Science,0.2,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc08-cap01-ws02,Ops-Telemetry,canadaeast-dc08-cap01,canadaeast,Real-Time Intelligence,1.7,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc08-cap01-ws03,Risk-Models,canadaeast-dc08-cap01,canadaeast,Real-Time Intelligence,37.3,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc08-cap01-ws04,Customer-360,canadaeast-dc08-cap01,canadaeast,Data Warehouse,60.8,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc09-cap01-ws01,Field-Ops,canadaeast-dc09-cap01,canadaeast,Data Engineering,1.5,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc09-cap01-ws02,Customer-360,canadaeast-dc09-cap01,canadaeast,Data Warehouse,62.4,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc09-cap01-ws03,Data-Platform,canadaeast-dc09-cap01,canadaeast,Real-Time Intelligence,27.7,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc09-cap01-ws04,Marketing-Analytics,canadaeast-dc09-cap01,canadaeast,Data Factory,7.5,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc09-cap01-ws05,Exec-Dashboards,canadaeast-dc09-cap01,canadaeast,Real-Time Intelligence,0.9,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc10-cap01-ws01,Marketing-Analytics,canadaeast-dc10-cap01,canadaeast,Data Factory,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
canadaeast-dc10-cap02-ws01,Ops-Telemetry,canadaeast-dc10-cap02,canadaeast,Data Factory,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc01-cap01-ws01,Field-Ops,eastus2-dc01-cap01,eastus2,Data Science,4.5,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc01-cap01-ws02,Ops-Telemetry,eastus2-dc01-cap01,eastus2,Data Engineering,25.5,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc01-cap01-ws03,Finance-Reporting,eastus2-dc01-cap01,eastus2,Data Engineering,70.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc02-cap01-ws01,Pricing,eastus2-dc02-cap01,eastus2,Data Science,20.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc02-cap01-ws02,Supply-Chain,eastus2-dc02-cap01,eastus2,Power BI,32.9,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc02-cap01-ws03,Exec-Dashboards,eastus2-dc02-cap01,eastus2,Data Factory,6.4,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc02-cap01-ws04,Pricing,eastus2-dc02-cap01,eastus2,Real-Time Intelligence,40.7,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc03-cap01-ws01,Customer-360,eastus2-dc03-cap01,eastus2,Data Warehouse,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc03-cap02-ws01,Sales-BI,eastus2-dc03-cap02,eastus2,Power BI,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc03-cap03-ws01,Field-Ops,eastus2-dc03-cap03,eastus2,Data Factory,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc03-cap04-ws01,Field-Ops,eastus2-dc03-cap04,eastus2,Power BI,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc03-cap05-ws01,Risk-Models,eastus2-dc03-cap05,eastus2,Power BI,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc04-cap01-ws01,Marketing-Analytics,eastus2-dc04-cap01,eastus2,Real-Time Intelligence,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc04-cap02-ws01,Product-Analytics,eastus2-dc04-cap02,eastus2,Data Warehouse,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc05-cap01-ws01,Risk-Models,eastus2-dc05-cap01,eastus2,Data Factory,53.6,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc05-cap01-ws02,Marketing-Analytics,eastus2-dc05-cap01,eastus2,Data Science,46.4,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc06-cap01-ws01,Exec-Dashboards,eastus2-dc06-cap01,eastus2,Data Science,93.7,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc06-cap01-ws02,Data-Platform,eastus2-dc06-cap01,eastus2,Data Factory,6.3,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc07-cap01-ws01,Risk-Models,eastus2-dc07-cap01,eastus2,Power BI,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc07-cap02-ws01,Risk-Models,eastus2-dc07-cap02,eastus2,Power BI,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc07-cap03-ws01,Exec-Dashboards,eastus2-dc07-cap03,eastus2,Data Engineering,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc07-cap04-ws01,Supply-Chain,eastus2-dc07-cap04,eastus2,Data Factory,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc07-cap05-ws01,Product-Analytics,eastus2-dc07-cap05,eastus2,Real-Time Intelligence,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc08-cap01-ws01,Field-Ops,eastus2-dc08-cap01,eastus2,Data Engineering,44.3,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc08-cap01-ws02,Customer-360,eastus2-dc08-cap01,eastus2,Data Warehouse,29.5,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc08-cap01-ws03,Ops-Telemetry,eastus2-dc08-cap01,eastus2,Data Factory,26.2,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc09-cap01-ws01,Supply-Chain,eastus2-dc09-cap01,eastus2,Data Factory,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc09-cap02-ws01,Product-Analytics,eastus2-dc09-cap02,eastus2,Power BI,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc09-cap03-ws01,Customer-360,eastus2-dc09-cap03,eastus2,Data Warehouse,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc09-cap04-ws01,Product-Analytics,eastus2-dc09-cap04,eastus2,Real-Time Intelligence,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc09-cap05-ws01,Customer-360,eastus2-dc09-cap05,eastus2,Real-Time Intelligence,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc10-cap01-ws01,Ops-Telemetry,eastus2-dc10-cap01,eastus2,Data Factory,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc10-cap02-ws01,Supply-Chain,eastus2-dc10-cap02,eastus2,Data Science,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
eastus2-dc10-cap03-ws01,Ops-Telemetry,eastus2-dc10-cap03,eastus2,Power BI,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc01-cap01-ws01,Risk-Models,uksouth-dc01-cap01,uksouth,Power BI,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc01-cap02-ws01,Field-Ops,uksouth-dc01-cap02,uksouth,Power BI,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc01-cap03-ws01,Ops-Telemetry,uksouth-dc01-cap03,uksouth,Power BI,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc02-cap01-ws01,Product-Analytics,uksouth-dc02-cap01,uksouth,Data Engineering,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc02-cap02-ws01,Field-Ops,uksouth-dc02-cap02,uksouth,Real-Time Intelligence,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc02-cap03-ws01,Supply-Chain,uksouth-dc02-cap03,uksouth,Data Warehouse,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc02-cap04-ws01,Marketing-Analytics,uksouth-dc02-cap04,uksouth,Data Factory,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc02-cap05-ws01,Finance-Reporting,uksouth-dc02-cap05,uksouth,Data Engineering,100.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc03-cap01-ws01,Supply-Chain,uksouth-dc03-cap01,uksouth,Data Engineering,34.1,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc03-cap01-ws02,Product-Analytics,uksouth-dc03-cap01,uksouth,Data Science,35.7,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc03-cap01-ws03,Customer-360,uksouth-dc03-cap01,uksouth,Real-Time Intelligence,16.4,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc03-cap01-ws04,Sales-BI,uksouth-dc03-cap01,uksouth,Data Warehouse,13.8,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc04-cap01-ws01,Data-Platform,uksouth-dc04-cap01,uksouth,Real-Time Intelligence,77.0,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc04-cap01-ws02,Sales-BI,uksouth-dc04-cap01,uksouth,Data Warehouse,2.4,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc04-cap01-ws03,Field-Ops,uksouth-dc04-cap01,uksouth,Data Science,20.6,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc05-cap01-ws01,Pricing,uksouth-dc05-cap01,uksouth,Data Engineering,35.5,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc05-cap01-ws02,Finance-Reporting,uksouth-dc05-cap01,uksouth,Real-Time Intelligence,64.5,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc06-cap01-ws01,Marketing-Analytics,uksouth-dc06-cap01,uksouth,Power BI,80.8,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc06-cap01-ws02,Data-Platform,uksouth-dc06-cap01,uksouth,Real-Time Intelligence,19.2,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
uksouth-dc07-cap01-ws01,Exec-Dashboards,uksouth-dc07-cap01,uksouth,Data Factory,47.1,True,"SYNTHETIC - generated, not a business source: workload assignment and consumption share invented; a shared site's capacity carries two to five workloads summing to 100%, a dedicated site's capacity carries exactly one at 100%; capacities and the SKU ladder are real"
