Date,Region,SKUClass,TotalUnits,UsedUnits,UtilisationPct,IsSynthetic,Provenance
2025-09-12,eastus2,AMD-highmem,2376.0,1197.4,50.39,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-13,eastus2,AMD-highmem,2376.0,1154.7,48.6,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-14,eastus2,AMD-highmem,2376.0,1150.6,48.43,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-15,eastus2,AMD-highmem,2376.0,1218.5,51.28,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-16,eastus2,AMD-highmem,2376.0,1225.7,51.59,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-17,eastus2,AMD-highmem,2376.0,1218.1,51.27,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-18,eastus2,AMD-highmem,2376.0,1193.6,50.24,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-19,eastus2,AMD-highmem,2376.0,1244.2,52.37,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-20,eastus2,AMD-highmem,2376.0,1198.6,50.44,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-21,eastus2,AMD-highmem,2376.0,1202.9,50.63,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-22,eastus2,AMD-highmem,2376.0,1250.4,52.62,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-23,eastus2,AMD-highmem,2376.0,1220.9,51.39,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-24,eastus2,AMD-highmem,2376.0,1276.7,53.73,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-25,eastus2,AMD-highmem,2376.0,1183.4,49.81,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-26,eastus2,AMD-highmem,2376.0,1246.2,52.45,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-27,eastus2,AMD-highmem,2376.0,1136.3,47.83,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-28,eastus2,AMD-highmem,2376.0,1200.3,50.52,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-29,eastus2,AMD-highmem,2376.0,1213.1,51.06,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-30,eastus2,AMD-highmem,2376.0,1275.7,53.69,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-01,eastus2,AMD-highmem,2376.0,1280.8,53.91,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-02,eastus2,AMD-highmem,2376.0,1231.2,51.82,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-03,eastus2,AMD-highmem,2376.0,1234.4,51.95,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-04,eastus2,AMD-highmem,2376.0,1189.4,50.06,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-05,eastus2,AMD-highmem,2376.0,1224.0,51.51,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-06,eastus2,AMD-highmem,2376.0,1204.5,50.7,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-07,eastus2,AMD-highmem,2376.0,1272.9,53.57,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-08,eastus2,AMD-highmem,2376.0,1275.3,53.67,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-09,eastus2,AMD-highmem,2376.0,1284.4,54.06,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-10,eastus2,AMD-highmem,2376.0,1272.8,53.57,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-11,eastus2,AMD-highmem,2376.0,1195.6,50.32,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-12,eastus2,AMD-highmem,2376.0,1209.5,50.91,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-13,eastus2,AMD-highmem,2376.0,1284.9,54.08,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-14,eastus2,AMD-highmem,2376.0,1292.2,54.38,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-15,eastus2,AMD-highmem,2376.0,1281.8,53.95,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-16,eastus2,AMD-highmem,2376.0,1284.2,54.05,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-17,eastus2,AMD-highmem,2376.0,1257.7,52.93,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-18,eastus2,AMD-highmem,2376.0,1229.8,51.76,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-19,eastus2,AMD-highmem,2376.0,1238.4,52.12,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-20,eastus2,AMD-highmem,2376.0,1291.5,54.35,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-21,eastus2,AMD-highmem,2376.0,1314.3,55.32,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-22,eastus2,AMD-highmem,2376.0,1280.2,53.88,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-23,eastus2,AMD-highmem,2376.0,1387.6,58.4,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-24,eastus2,AMD-highmem,2376.0,1336.1,56.24,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-25,eastus2,AMD-highmem,2376.0,1224.6,51.54,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-26,eastus2,AMD-highmem,2376.0,1224.2,51.52,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-27,eastus2,AMD-highmem,2376.0,1332.7,56.09,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-28,eastus2,AMD-highmem,2376.0,1402.1,59.01,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-29,eastus2,AMD-highmem,2376.0,1347.3,56.7,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-30,eastus2,AMD-highmem,2376.0,1363.7,57.39,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-31,eastus2,AMD-highmem,2376.0,1345.4,56.62,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-01,eastus2,AMD-highmem,2376.0,1336.3,56.24,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-02,eastus2,AMD-highmem,2376.0,1285.6,54.11,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-03,eastus2,AMD-highmem,2376.0,1326.8,55.84,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-04,eastus2,AMD-highmem,2376.0,1374.3,57.84,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-05,eastus2,AMD-highmem,2376.0,1306.1,54.97,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-06,eastus2,AMD-highmem,2376.0,1316.4,55.41,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-07,eastus2,AMD-highmem,2376.0,1387.0,58.38,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-08,eastus2,AMD-highmem,2376.0,1285.6,54.11,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-09,eastus2,AMD-highmem,2376.0,1365.5,57.47,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-10,eastus2,AMD-highmem,2376.0,1314.3,55.32,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-11,eastus2,AMD-highmem,2376.0,1373.3,57.8,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-12,eastus2,AMD-highmem,2376.0,1418.2,59.69,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-13,eastus2,AMD-highmem,2376.0,1410.7,59.37,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-14,eastus2,AMD-highmem,2376.0,1364.4,57.42,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-15,eastus2,AMD-highmem,2376.0,1298.5,54.65,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-16,eastus2,AMD-highmem,2376.0,1307.5,55.03,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-17,eastus2,AMD-highmem,2376.0,1382.4,58.18,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-18,eastus2,AMD-highmem,2376.0,1422.1,59.85,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-19,eastus2,AMD-highmem,2376.0,1401.8,59.0,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-20,eastus2,AMD-highmem,2376.0,1449.9,61.02,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-21,eastus2,AMD-highmem,2376.0,1377.5,57.98,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-22,eastus2,AMD-highmem,2376.0,1335.4,56.2,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-23,eastus2,AMD-highmem,2376.0,1410.4,59.36,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-24,eastus2,AMD-highmem,2376.0,1415.5,59.57,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-25,eastus2,AMD-highmem,2376.0,1415.4,59.57,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-26,eastus2,AMD-highmem,2376.0,1427.5,60.08,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-27,eastus2,AMD-highmem,2376.0,1387.1,58.38,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-28,eastus2,AMD-highmem,2376.0,1383.5,58.23,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-29,eastus2,AMD-highmem,2376.0,1375.9,57.91,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-30,eastus2,AMD-highmem,2376.0,1374.0,57.83,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-01,eastus2,AMD-highmem,2376.0,1374.4,57.84,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-02,eastus2,AMD-highmem,2376.0,1446.6,60.89,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-03,eastus2,AMD-highmem,2376.0,1429.9,60.18,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-04,eastus2,AMD-highmem,2376.0,1493.3,62.85,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-05,eastus2,AMD-highmem,2376.0,1447.1,60.9,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-06,eastus2,AMD-highmem,2376.0,1351.5,56.88,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-07,eastus2,AMD-highmem,2376.0,1368.6,57.6,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-08,eastus2,AMD-highmem,2376.0,1501.6,63.2,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-09,eastus2,AMD-highmem,2376.0,1439.8,60.6,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-10,eastus2,AMD-highmem,2376.0,1472.2,61.96,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-11,eastus2,AMD-highmem,2376.0,1488.2,62.63,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-12,eastus2,AMD-highmem,2376.0,1447.1,60.9,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-13,eastus2,AMD-highmem,2376.0,1403.2,59.06,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-14,eastus2,AMD-highmem,2376.0,1456.0,61.28,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-15,eastus2,AMD-highmem,2376.0,1451.6,61.09,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-16,eastus2,AMD-highmem,2376.0,1531.3,64.45,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-17,eastus2,AMD-highmem,2376.0,1445.9,60.85,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-18,eastus2,AMD-highmem,2376.0,1562.7,65.77,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-19,eastus2,AMD-highmem,2376.0,1507.0,63.43,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-20,eastus2,AMD-highmem,2376.0,1411.9,59.43,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-21,eastus2,AMD-highmem,2376.0,1466.1,61.71,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-22,eastus2,AMD-highmem,2376.0,1508.5,63.49,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-23,eastus2,AMD-highmem,2376.0,1491.8,62.79,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-24,eastus2,AMD-highmem,2376.0,1459.9,61.44,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-25,eastus2,AMD-highmem,2376.0,1492.3,62.81,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-26,eastus2,AMD-highmem,2376.0,1556.3,65.5,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-27,eastus2,AMD-highmem,2376.0,1485.0,62.5,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-28,eastus2,AMD-highmem,2376.0,1438.5,60.54,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-29,eastus2,AMD-highmem,2376.0,1494.4,62.89,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-30,eastus2,AMD-highmem,2376.0,1561.5,65.72,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-31,eastus2,AMD-highmem,2376.0,1501.4,63.19,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-01,eastus2,AMD-highmem,2376.0,1538.6,64.76,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-02,eastus2,AMD-highmem,2376.0,1589.9,66.91,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-03,eastus2,AMD-highmem,2376.0,1530.7,64.42,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-04,eastus2,AMD-highmem,2376.0,1475.4,62.1,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-05,eastus2,AMD-highmem,2376.0,1522.5,64.08,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-06,eastus2,AMD-highmem,2376.0,1540.0,64.82,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-07,eastus2,AMD-highmem,2376.0,1560.7,65.68,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-08,eastus2,AMD-highmem,2376.0,1530.1,64.4,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-09,eastus2,AMD-highmem,2376.0,1570.6,66.1,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-10,eastus2,AMD-highmem,2376.0,1469.1,61.83,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-11,eastus2,AMD-highmem,2376.0,1550.2,65.25,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-12,eastus2,AMD-highmem,2376.0,1577.4,66.39,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-13,eastus2,AMD-highmem,2376.0,1525.3,64.2,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-14,eastus2,AMD-highmem,2376.0,1563.5,65.81,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-15,eastus2,AMD-highmem,2376.0,1531.4,64.45,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-16,eastus2,AMD-highmem,2376.0,1534.6,64.59,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-17,eastus2,AMD-highmem,2376.0,1463.3,61.59,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-18,eastus2,AMD-highmem,2376.0,1534.8,64.6,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-19,eastus2,AMD-highmem,2376.0,1552.6,65.34,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-20,eastus2,AMD-highmem,2376.0,1578.4,66.43,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-21,eastus2,AMD-highmem,2376.0,1573.0,66.2,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-22,eastus2,AMD-highmem,2376.0,1602.1,67.43,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-23,eastus2,AMD-highmem,2376.0,1609.6,67.74,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-24,eastus2,AMD-highmem,2376.0,1482.9,62.41,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-25,eastus2,AMD-highmem,2376.0,1599.5,67.32,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-26,eastus2,AMD-highmem,2376.0,1559.1,65.62,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-27,eastus2,AMD-highmem,2376.0,1590.4,66.93,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-28,eastus2,AMD-highmem,2376.0,1606.0,67.59,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-01,uksouth,AMD-highmem,2764.0,1482.4,53.63,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-02,uksouth,AMD-highmem,2764.0,1507.1,54.52,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-03,uksouth,AMD-highmem,2764.0,1477.6,53.46,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-04,uksouth,AMD-highmem,2764.0,1534.1,55.5,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-05,uksouth,AMD-highmem,2764.0,1535.6,55.56,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-06,uksouth,AMD-highmem,2764.0,1417.3,51.28,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-07,uksouth,AMD-highmem,2764.0,1447.4,52.37,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-08,uksouth,AMD-highmem,2764.0,1507.9,54.55,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-09,uksouth,AMD-highmem,2764.0,1507.0,54.52,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-10,uksouth,AMD-highmem,2764.0,1555.8,56.29,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-11,uksouth,AMD-highmem,2764.0,1584.1,57.31,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-12,uksouth,AMD-highmem,2764.0,1546.7,55.96,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-13,uksouth,AMD-highmem,2764.0,1408.2,50.95,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-14,uksouth,AMD-highmem,2764.0,1445.4,52.29,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-15,uksouth,AMD-highmem,2764.0,1503.1,54.38,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-16,uksouth,AMD-highmem,2764.0,1491.5,53.96,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-17,uksouth,AMD-highmem,2764.0,1531.2,55.4,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-18,uksouth,AMD-highmem,2764.0,1499.9,54.27,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-19,uksouth,AMD-highmem,2764.0,1578.0,57.09,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-20,uksouth,AMD-highmem,2764.0,1511.0,54.67,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-21,uksouth,AMD-highmem,2764.0,1448.5,52.4,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-22,uksouth,AMD-highmem,2764.0,1572.4,56.89,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-23,uksouth,AMD-highmem,2764.0,1547.4,55.99,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-24,uksouth,AMD-highmem,2764.0,1553.6,56.21,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-25,uksouth,AMD-highmem,2764.0,1557.1,56.33,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-26,uksouth,AMD-highmem,2764.0,1592.4,57.61,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-27,uksouth,AMD-highmem,2764.0,1473.2,53.3,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-28,uksouth,AMD-highmem,2764.0,1439.5,52.08,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-29,uksouth,AMD-highmem,2764.0,1653.4,59.82,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-30,uksouth,AMD-highmem,2764.0,1546.3,55.94,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-01,uksouth,AMD-highmem,2764.0,1590.9,57.56,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-02,uksouth,AMD-highmem,2764.0,1582.0,57.24,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-03,uksouth,AMD-highmem,2764.0,1585.4,57.36,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-04,uksouth,AMD-highmem,2764.0,1528.2,55.29,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-05,uksouth,AMD-highmem,2764.0,1534.2,55.51,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-06,uksouth,AMD-highmem,2764.0,1578.2,57.1,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-07,uksouth,AMD-highmem,2764.0,1599.7,57.88,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-08,uksouth,AMD-highmem,2764.0,1584.0,57.31,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-09,uksouth,AMD-highmem,2764.0,1582.1,57.24,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-10,uksouth,AMD-highmem,2764.0,1593.3,57.65,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-11,uksouth,AMD-highmem,2764.0,1555.9,56.29,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-12,uksouth,AMD-highmem,2764.0,1512.0,54.7,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-13,uksouth,AMD-highmem,2764.0,1594.7,57.7,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-14,uksouth,AMD-highmem,2764.0,1599.9,57.88,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-15,uksouth,AMD-highmem,2764.0,1612.4,58.33,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-16,uksouth,AMD-highmem,2764.0,1603.8,58.03,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-17,uksouth,AMD-highmem,2764.0,1599.4,57.86,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-18,uksouth,AMD-highmem,2764.0,1565.0,56.62,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-19,uksouth,AMD-highmem,2764.0,1633.1,59.08,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
